full_code,section,body_system,operation,operation_definition,body_part_code,body_part,approach_code,approach,device_code,device,qualifier_code,qualifier
001U476,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,7,Autologous Tissue Substitute,6,Peritoneal Cavity
001U477,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,7,Autologous Tissue Substitute,7,Urinary Tract
001U479,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,7,Autologous Tissue Substitute,9,Fallopian Tube
001U4J2,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,J,Synthetic Substitute,2,Atrium
001U4J4,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,J,Synthetic Substitute,4,Pleural Cavity
001U4J6,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,J,Synthetic Substitute,6,Peritoneal Cavity
001U4J7,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,J,Synthetic Substitute,7,Urinary Tract
001U4J9,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,J,Synthetic Substitute,9,Fallopian Tube
001U4K2,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,K,Nonautologous Tissue Substitute,2,Atrium
001U4K4,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,K,Nonautologous Tissue Substitute,4,Pleural Cavity
001U4K6,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,K,Nonautologous Tissue Substitute,6,Peritoneal Cavity
001U4K7,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,K,Nonautologous Tissue Substitute,7,Urinary Tract
001U4K9,Medical and Surgical,Central Nervous System and Cranial Nerves,Bypass,Altering the route of passage of the contents of a tubular body part,U,Spinal Canal,4,Percutaneous Endoscopic,K,Nonautologous Tissue Substitute,9,Fallopian Tube
0020X0Z,Medical and Surgical,Central Nervous System and Cranial Nerves,Change,Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane,0,Brain,X,External,0,Drainage Device,Z,No Qualifier
0020XYZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Change,Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane,0,Brain,X,External,Y,Other Device,Z,No Qualifier
002EX0Z,Medical and Surgical,Central Nervous System and Cranial Nerves,Change,Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane,E,Cranial Nerve,X,External,0,Drainage Device,Z,No Qualifier
002EXYZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Change,Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane,E,Cranial Nerve,X,External,Y,Other Device,Z,No Qualifier
002UX0Z,Medical and Surgical,Central Nervous System and Cranial Nerves,Change,Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane,U,Spinal Canal,X,External,0,Drainage Device,Z,No Qualifier
002UXYZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Change,Taking out or off a device from a body part and putting back an identical or similar device in or on the same body part without cutting or puncturing the skin or a mucous membrane,U,Spinal Canal,X,External,Y,Other Device,Z,No Qualifier
00500Z3,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",0,Brain,0,Open,Z,No Device,3,Laser Interstitial Thermal Therapy
00500ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",0,Brain,0,Open,Z,No Device,Z,No Qualifier
00504Z3,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",0,Brain,4,Percutaneous Endoscopic,Z,No Device,3,Laser Interstitial Thermal Therapy
00504ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",0,Brain,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
00503Z3,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",0,Brain,3,Percutaneous,Z,No Device,3,Laser Interstitial Thermal Therapy
00503Z4,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",0,Brain,3,Percutaneous,Z,No Device,4,Stereoelectroencephalographic Radiofrequency Ablation
00503ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",0,Brain,3,Percutaneous,Z,No Device,Z,No Qualifier
00510ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",1,Cerebral Meninges,0,Open,Z,No Device,Z,No Qualifier
00513ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",1,Cerebral Meninges,3,Percutaneous,Z,No Device,Z,No Qualifier
00514ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",1,Cerebral Meninges,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
00520ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",2,Dura Mater,0,Open,Z,No Device,Z,No Qualifier
00523ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",2,Dura Mater,3,Percutaneous,Z,No Device,Z,No Qualifier
00524ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",2,Dura Mater,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
00560ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",6,Cerebral Ventricle,0,Open,Z,No Device,Z,No Qualifier
00563ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",6,Cerebral Ventricle,3,Percutaneous,Z,No Device,Z,No Qualifier
00564ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",6,Cerebral Ventricle,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
00570ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",7,Cerebral Hemisphere,0,Open,Z,No Device,Z,No Qualifier
00573ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",7,Cerebral Hemisphere,3,Percutaneous,Z,No Device,Z,No Qualifier
00574ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",7,Cerebral Hemisphere,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
00580ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",8,Basal Ganglia,0,Open,Z,No Device,Z,No Qualifier
00583ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",8,Basal Ganglia,3,Percutaneous,Z,No Device,Z,No Qualifier
00584ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",8,Basal Ganglia,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
00590ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",9,Thalamus,0,Open,Z,No Device,Z,No Qualifier
00593ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",9,Thalamus,3,Percutaneous,Z,No Device,Z,No Qualifier
00594ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",9,Thalamus,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
005A0ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",A,Hypothalamus,0,Open,Z,No Device,Z,No Qualifier
005A3ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",A,Hypothalamus,3,Percutaneous,Z,No Device,Z,No Qualifier
005A4ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",A,Hypothalamus,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
005B0ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",B,Pons,0,Open,Z,No Device,Z,No Qualifier
005B3ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",B,Pons,3,Percutaneous,Z,No Device,Z,No Qualifier
005B4ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",B,Pons,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
005C0ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",C,Cerebellum,0,Open,Z,No Device,Z,No Qualifier
005C3ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",C,Cerebellum,3,Percutaneous,Z,No Device,Z,No Qualifier
005C4ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",C,Cerebellum,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
005D0ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",D,Medulla Oblongata,0,Open,Z,No Device,Z,No Qualifier
005D3ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",D,Medulla Oblongata,3,Percutaneous,Z,No Device,Z,No Qualifier
005D4ZZ,Medical and Surgical,Central Nervous System and Cranial Nerves,Destruction,"Physical eradication of all or a portion of a body part by the direct use of energy, force, or a destructive agent",D,Medulla Oblongata,4,Percutaneous Endoscopic,Z,No Device,Z,No Qualifier
